customer_id,probability_score,prediction
100117,0.2811291604856463,0
100118,0.4692618221506148,0
100119,0.6738170806266263,1
100120,0.096980507876612,0
100121,0.1225952300065737,0
100122,0.125082356561018,0
100123,0.2812038686046675,0
100124,0.163598592665334,0
100125,0.1709637867800447,0
100126,0.8008254327247266,1
100127,0.0802452360608607,0
100128,0.2787248735914361,0
100129,0.2739753987232353,0
100130,0.0934333409149152,0
100131,0.6613258728510925,1
100132,0.2815674643595477,0
100133,0.2179565270055059,0
100134,0.4565262016798688,0
100135,0.2960345001420402,0
100136,0.2795985752528903,0
100137,0.2387318879962746,0
100138,0.2074279480969906,0
100139,0.4235419886000932,0
100140,0.2206081728949749,0
100141,0.6836132116562904,1
100142,0.5441093694817039,1
100143,0.2788572457347855,0
100144,0.3178633863585243,0
100145,0.6698700787077593,1
100146,0.5920522472962209,1
100147,0.2373795894381741,0
100148,0.2328745739341169,0
100149,0.8024332432644836,1
100150,0.2856536956842906,0
100151,0.1689609565840375,0
100152,0.5100414928393502,1
100153,0.0948962854076063,0
100154,0.7035088548236207,1
100155,0.5702796481097645,1
100156,0.1686161847150208,0
100157,0.5099349967525255,1
100158,0.1689870942810699,0
100159,0.1377098815835161,0
100160,0.3361630647117731,0
100161,0.2614252365843673,0
100162,0.2670348500077791,0
100163,0.6121956484097375,1
100164,0.2223177055794707,0
100165,0.4760174207335282,0
100166,0.8684920825585779,1
100167,0.8045988578286345,1
100168,0.1629520310818692,0
100169,0.1499414353980888,0
100170,0.153946240271599,0
100171,0.6078244313037307,1
100172,0.312689627538489,0
100173,0.4006163236366745,0
100174,0.5971996952929336,1
100175,0.2536884800936077,0
100176,0.3710021703568486,0
100177,0.1763195725298434,0
100178,0.0903903178200404,0
100179,0.1737257470080474,0
100180,0.3580587520376267,0
100181,0.2615196333931361,0
100182,0.4033585361394239,0
100183,0.2340570631003945,0
100184,0.6962354513806677,1
100185,0.2795408133699659,0
100186,0.0869570083947839,0
100187,0.4459215854737116,0
100188,0.2787896479453595,0
100189,0.2735723878596244,0
100190,0.1098393278036039,0
100191,0.2212000362822716,0
100192,0.6857210054072458,1
100193,0.5698603906455546,1
100194,0.2592947511121209,0
100195,0.1429380449813826,0
100196,0.8236015573468378,1
100197,0.8483880534167291,1
100198,0.2298464053164949,0
100199,0.133339049607766,0
100200,0.6540893454200035,1
100201,0.0990739258646363,0
100202,0.0977222107988959,0
100203,0.5411908606703786,1
100204,0.1192189732021699,0
100205,0.1436053542434941,0
100206,0.8113609261751391,1
100207,0.2353659920280102,0
100208,0.6570955123366057,1
100209,0.4957477230506623,1
100210,0.3331197183033031,0
100211,0.1464722938583562,0
100212,0.1397174402349299,0
100213,0.1727835746334332,0
100214,0.6251927989719286,1
100215,0.0975286045698109,0
100216,0.3666648321554652,0
100217,0.8571057953815024,1
100218,0.1130458689622662,0
100219,0.1302641266239501,0
100220,0.674129012269813,1
100221,0.1234670304280103,0
100222,0.4879678779071638,0
100223,0.3819124034160254,0
100224,0.2094496537193818,0
100225,0.1837915150580927,0
100226,0.6337944631739968,1
100227,0.1232132942656546,0
100228,0.2764552011996912,0
100229,0.1376148144941829,0
100230,0.4454103671175806,0
100231,0.6124713263618007,1
100232,0.0930341366742534,0
100233,0.1948536049353495,0
100234,0.0964087772724573,0
100235,0.395020823667317,0
100236,0.4964969447224532,1
100237,0.5379953247866488,1
100238,0.3629119249696983,0
100239,0.4612169257991014,0
100240,0.6279121937560158,1
100241,0.066880215348343,0
100242,0.4285287813813262,0
100243,0.1970092437616776,0
100244,0.4097066882599363,0
100245,0.4695412111636754,0
100246,0.4182907095046732,0
100247,0.2524894919435909,0
100248,0.2587891057257462,0
100249,0.2161457073905856,0
100250,0.5272909954176908,1
100251,0.2723269913086846,0
100252,0.0672841736703806,0
100253,0.2491545477653405,0
100254,0.2234996470707564,0
100255,0.1058416178995556,0
100256,0.285298057347579,0
100257,0.4416098461147933,0
100258,0.471224180414384,0
100259,0.200792040181459,0
100260,0.7466283466557493,1
100261,0.2219738617070699,0
100262,0.3963191689573639,0
100263,0.1672639321998235,0
100264,0.4456750826183857,0
100265,0.763373938171567,1
100266,0.5688142261797546,1
100267,0.5024665758398664,1
100268,0.1753880309098369,0
100269,0.3754351370975201,0
100270,0.3300052244151684,0
100271,0.8231591269420256,1
100272,0.096170224797658,0
100273,0.3090497227186642,0
100274,0.7710519196941009,1
100275,0.4140940234540934,0
100276,0.2127736069462727,0
100277,0.2687274391234997,0
100278,0.4240910687692609,0
100279,0.1817162861685544,0
100280,0.393351802016954,0
100281,0.1859718863910839,0
100282,0.1309750429793212,0
100283,0.1644404319458684,0
100284,0.675707862224442,1
100285,0.2901773936265978,0
100286,0.4531072653904514,0
100287,0.3870824374152479,0
100288,0.4059696151889526,0
100289,0.4429040898351538,0
100290,0.5583229824185529,1
100291,0.3094528696260021,0
100292,0.2788404971807409,0
100293,0.5874375309723767,1
100294,0.7177531101722557,1
100295,0.3969480970898419,0
100296,0.5663641116874109,1
100297,0.1113700522743805,0
100298,0.0837629866165725,0
100299,0.1323780032618771,0
100300,0.2609670496450941,0
100301,0.4339599476102329,0
100302,0.6162199262560313,1
100303,0.2138098245158963,0
100304,0.2297178046361679,0
100305,0.731961588029726,1
100306,0.0936238895954309,0
100307,0.2001810471147197,0
100308,0.1794458115221835,0
100309,0.1649106865104396,0
100310,0.4371715189503617,0
100311,0.4059104486841421,0
100312,0.5157362610316772,1
100313,0.1030982906879447,0
100314,0.3092553212615113,0
100315,0.6527700820506279,1
100316,0.2116169503207564,0
100317,0.6476365212348772,1
100318,0.8445224402427313,1
100319,0.204335330598709,0
100320,0.3588123333942263,0
100321,0.3918519033915368,0
100322,0.7434489923768531,1
100323,0.3892197503830221,0
100324,0.5033577202274713,1
100325,0.7075972551989904,1
100326,0.433423729927449,0
100327,0.2331206768631447,0
100328,0.2738765424640392,0
100329,0.1507968603045399,0
100330,0.2464308080505378,0
100331,0.354828101100426,0
100332,0.3763598274973989,0
100333,0.680242618390871,1
100334,0.0961549045943028,0
100335,0.4041053876587792,0
100336,0.1238861024634561,0
100337,0.3509639265482871,0
100338,0.1324505268719564,0
100339,0.9289421093463228,1
100340,0.7805505225341316,1
100341,0.1619544236423193,0
100342,0.0618111609720817,0
100343,0.3929672327424032,0
100344,0.2728272648262281,0
100345,0.4660298597348341,0
100346,0.3138517598915517,0
100347,0.3140953593042913,0
100348,0.9254898761628728,1
100349,0.2630779973960767,0
100350,0.4194995542270091,0
100351,0.1464937287446804,0
100352,0.1413830398877876,0
100353,0.3182839622448695,0
100354,0.4282308829510434,0
100355,0.8624056794620525,1
100356,0.569369749370065,1
100357,0.434825124170519,0
100358,0.1411056296408696,0
100359,0.4001046707834442,0
100360,0.2985278799677324,0
100361,0.0427033770061023,0
100362,0.6355457721671518,1
100363,0.2441013453084582,0
100364,0.8019628191426584,1
100365,0.3034611254958879,0
100366,0.2968019632378688,0
100367,0.3518035894931929,0
100368,0.8465973981713928,1
100369,0.4534659165180331,0
100370,0.7049530915474476,1
100371,0.181161295038514,0
100372,0.1525283968891287,0
100373,0.12903063327851,0
100374,0.2895290496340877,0
100375,0.6737217911752752,1
100376,0.8782214770942781,1
100377,0.305661372944307,0
100378,0.2735894338034264,0
100379,0.3106213575344729,0
100380,0.9384145355552814,1
100381,0.4179155025022202,0
100382,0.4296575915762493,0
100383,0.2172949842877772,0
100384,0.2818534767811979,0
100385,0.1915809391923156,0
100386,0.4285642260748756,0
100387,0.3269369629816078,0
100388,0.2222320673739193,0
100389,0.6443022706277634,1
100390,0.4238312145477663,0
100391,0.1430362807067643,0
100392,0.1457247684579204,0
100393,0.3630405388103078,0
100394,0.6926168392152253,1
100395,0.2439090996892882,0
100396,0.3138623994161912,0
100397,0.2366438768117671,0
100398,0.6811643147338838,1
100399,0.2516801242477423,0
100400,0.186514025106237,0
100401,0.3332089466064881,0
100402,0.2443486253670278,0
100403,0.6602299885849344,1
100404,0.3179520584936903,0
100405,0.5837270379324561,1
100406,0.1168198391265094,0
100407,0.2315673863580844,0
100408,0.4397222980723375,0
100409,0.1316876289730662,0
100410,0.1990097197077061,0
100411,0.2278030274129034,0
100412,0.229684196857123,0
100413,0.2986976083060233,0
100414,0.2024364854974244,0
100415,0.5077138280795017,1
100416,0.7443960403037561,1
100417,0.3995679745190513,0
100418,0.2457854471220992,0
100419,0.745720455516006,1
100420,0.5118501061584466,1
100421,0.6892738682926994,1
100422,0.195045595512198,0
100423,0.4584317746358888,0
100424,0.496632432410281,1
100425,0.1607808703894133,0
100426,0.7457581931531198,1
100427,0.3974811488317031,0
100428,0.1235414506527396,0
100429,0.4266086381718198,0
100430,0.4084745660441154,0
100431,0.1451513500071691,0
100432,0.3902470067369006,0
100433,0.1163455235429374,0
100434,0.2530997211544575,0
100435,0.2926421128644219,0
100436,0.7034779647437193,1
100437,0.7296413446597201,1
100438,0.3882803727551694,0
100439,0.4451170167617235,0
100440,0.1058400561947591,0
100441,0.3426775325899499,0
100442,0.2722806314100165,0
100443,0.1625224866646191,0
100444,0.175239996055303,0
100445,0.5659722053419104,1
100446,0.8753383131307718,1
100447,0.0529698322571373,0
100448,0.3195712149186509,0
100449,0.5494745436971076,1
100450,0.2894326906027452,0
100451,0.604266448590839,1
100452,0.1239197091661284,0
100453,0.4459297029432562,0
100454,0.2463691487582507,0
100455,0.850490309102781,1
100456,0.875364485591904,1
100457,0.1828781495380817,0
100458,0.2654196876392628,0
100459,0.6470266096534804,1
100460,0.2327942207276087,0
100461,0.5860590273998518,1
100462,0.6010083248515425,1
100463,0.3431487634372335,0
100464,0.5911379115615868,1
100465,0.3888973761788452,0
100466,0.138088508541498,0
100467,0.3531373267545262,0
100468,0.0846875284300829,0
100469,0.1203967861283669,0
100470,0.2714983234688538,0
100471,0.6063469684257597,1
100472,0.5375480947043215,1
100473,0.3886437038764153,0
100474,0.6819749508214978,1
100475,0.5474411429241121,1
100476,0.2214318594668897,0
100477,0.1532763551558389,0
100478,0.2010743806874805,0
100479,0.4661472469556063,0
100480,0.5393489938318383,1
100481,0.6912837005130171,1
100482,0.6443484756361506,1
100483,0.2123995389186641,0
100484,0.5210142945111708,1
100485,0.265019448534155,0
100486,0.256048847944314,0
100487,0.6721330237969598,1
100488,0.3964242465787395,0
100489,0.720276232861022,1
100490,0.1492019623762128,0
100491,0.233656841992062,0
100492,0.2441457742377983,0
100493,0.4035900597102026,0
100494,0.1142197286018798,0
100495,0.7055694227768041,1
100496,0.5965925251525885,1
100497,0.6687719184110792,1
100498,0.2383636484657385,0
100499,0.2780637805514399,0
100500,0.1849681469846573,0
100501,0.5370923840304854,1
100502,0.4964072487991441,1
100503,0.1480184937343361,0
100504,0.3032089480101803,0
100505,0.2820716224015138,0
100506,0.2549124680215544,0
100507,0.1061776850687786,0
100508,0.2429329460323099,0
100509,0.3731509438103942,0
100510,0.0685881508748998,0
100511,0.1691933981161883,0
100512,0.1588192692352797,0
100513,0.3450116104739273,0
100514,0.1157697963979853,0
100515,0.903462647631462,1
100516,0.2130875470033754,0
100517,0.6645811862173865,1
100518,0.4996534540076378,1
100519,0.2483925774854246,0
100520,0.3605007283720107,0
100521,0.3732480146892966,0
100522,0.5434130115745799,1
100523,0.0675957604773219,0
100524,0.7088045214666685,1
100525,0.6206171113618858,1
100526,0.3068240354123381,0
100527,0.1668191508646603,0
100528,0.356805542952374,0
100529,0.3367983574805614,0
100530,0.1605660566458262,0
100531,0.3485073086574878,0
100532,0.1360989371504475,0
100533,0.1488099635263557,0
100534,0.0939723874941883,0
100535,0.4879663108981177,0
100536,0.1047799144635417,0
100537,0.2729602184764532,0
100538,0.7520503401070234,1
100539,0.1938552480785959,0
100540,0.5282509175505105,1
100541,0.6133867347620174,1
100542,0.2983373683251938,0
100543,0.4853351793683501,0
100544,0.1730544840901119,0
100545,0.215601406967455,0
100546,0.333940316521661,0
100547,0.2606665346354045,0
100548,0.5133980097248749,1
100549,0.2634638719015312,0
100550,0.3498444741990768,0
100551,0.3296163588471371,0
100552,0.1181684387730091,0
100553,0.4524542475113908,0
100554,0.1044634449239878,0
100555,0.3217936406074397,0
100556,0.2575191766544147,0
100557,0.437900336327889,0
100558,0.3490309261465738,0
100559,0.5890635679976935,1
100560,0.1223911856148866,0
100561,0.4220809213096637,0
100562,0.1876460120923286,0
100563,0.6226134930701861,1
100564,0.2526854796688208,0
100565,0.8399683461056414,1
100566,0.0845015097010406,0
100567,0.6454381945121624,1
100568,0.6842677300085787,1
100569,0.784362185183325,1
100570,0.5223125307692462,1
100571,0.3618591476010025,0
100572,0.1670814847903504,0
100573,0.5006082466917298,1
100574,0.2078832842100955,0
100575,0.5234455264917764,1
100576,0.4431025892390489,0
100577,0.3226372590226162,0
100578,0.8076677561348738,1
100579,0.4608687482670599,0
100580,0.2739905170304164,0
100581,0.1258920465004692,0
100582,0.6288609055482998,1
100583,0.8239305786784881,1
100584,0.3543956297471595,0
100585,0.2969650392529323,0
100586,0.2021229444529006,0
100587,0.1823828389258431,0
100588,0.3139883578472938,0
100589,0.1841151723586099,0
100590,0.0668405978891054,0
100591,0.0713009506086543,0
100592,0.2622802167442281,0
100593,0.1621391112181998,0
100594,0.2816335152790156,0
100595,0.2873204253950537,0
100596,0.7190711992928142,1
100597,0.4493555734882008,0
100598,0.5500104353384452,1
100599,0.1643927409768065,0
100600,0.101892809206372,0
100601,0.32671570551797,0
100602,0.1446119993815752,0
100603,0.8417446522204359,1
100604,0.8186860077539787,1
100605,0.3759140046282999,0
100606,0.2252195691229776,0
100607,0.1527494510337139,0
100608,0.2425406314814671,0
100609,0.1423586037893288,0
100610,0.2233416078360144,0
100611,0.2369222890164507,0
100612,0.3325004763989356,0
100613,0.8360214210831621,1
100614,0.3009687598405522,0
100615,0.1139809352213227,0
100616,0.2498963927907227,0
100617,0.4018411407663094,0
100618,0.1608550105763759,0
100619,0.8162639076575335,1
100620,0.3275244677449591,0
100621,0.5507857658859738,1
100622,0.7599985942581643,1
100623,0.6258489665830946,1
100624,0.5167900934451308,1
100625,0.2552225846649708,0
100626,0.4236772343442324,0
100627,0.2083247047290664,0
100628,0.1352643555143336,0
100629,0.4116043932457785,0
100630,0.2994887633827064,0
100631,0.3311045459840797,0
100632,0.586812112223223,1
100633,0.1855700963993173,0
100634,0.1962025843051396,0
100635,0.1082533145560269,0
100636,0.2180952663694356,0
100637,0.5507982819043172,1
100638,0.3618416401047136,0
100639,0.5094565911245977,1
100640,0.1242550694840037,0
100641,0.1601262389860759,0
100642,0.243998917347724,0
100643,0.1839331649246086,0
100644,0.3348207445870334,0
100645,0.593750969343165,1
100646,0.0565046405296934,0
100647,0.2637630163742144,0
100648,0.0452060652905623,0
100649,0.398437335133562,0
100650,0.1531298890948855,0
100651,0.1037703680146083,0
100652,0.2029767344254425,0
100653,0.2268510712298837,0
100654,0.684733733617541,1
100655,0.159554376037855,0
100656,0.2253644504605005,0
100657,0.2532120300765259,0
100658,0.3160604680909818,0
100659,0.4456786166504477,0
100660,0.3484719881974817,0
100661,0.3653423429374713,0
100662,0.7074418415544386,1
100663,0.3158549877896383,0
100664,0.3758167021478197,0
100665,0.0662314512351777,0
100666,0.3886179309736529,0
100667,0.1753217693431813,0
100668,0.1466087377550997,0
100669,0.1603804683624301,0
100670,0.1677899235486782,0
100671,0.2860321920841954,0
100672,0.5735359386970573,1
100673,0.0648940119202528,0
100674,0.6355779140819704,1
100675,0.2166267352294225,0
100676,0.8368725905456025,1
100677,0.4972384908687572,1
100678,0.3233311166213959,0
100679,0.4021443397069976,0
100680,0.4927259551135375,1
100681,0.6457186749518407,1
100682,0.4661245836650417,0
100683,0.3855565965079467,0
100684,0.2274920088584607,0
100685,0.5271762023753395,1
100686,0.4502697210143001,0
100687,0.582141513108378,1
100688,0.630163722337479,1
100689,0.5215864707603068,1
100690,0.3658977329919022,0
100691,0.2021959352506776,0
100692,0.2591386251624233,0
100693,0.10230384740758,0
100694,0.4722491849538937,0
100695,0.2973678699389261,0
100696,0.6663478773705285,1
100697,0.2247555765107685,0
100698,0.3514585087876499,0
100699,0.7197399764278486,1
100700,0.6798426820779826,1
100701,0.5763387859945317,1
100702,0.5605427220105915,1
100703,0.1569623421472603,0
100704,0.4303564891079652,0
100705,0.2286109686536754,0
100706,0.1767423701910268,0
100707,0.362042350036954,0
100708,0.7356738097322058,1
100709,0.2223196384636604,0
100710,0.3904844038327696,0
100711,0.5040853519339976,1
100712,0.4676938690824967,0
100713,0.2556713391265641,0
100714,0.1913983654298577,0
100715,0.2499736574435508,0
100716,0.4520048944930028,0
100717,0.1483315807290142,0
100718,0.1717724470555978,0
100719,0.8011983469769017,1
100720,0.2621133049566825,0
100721,0.4758617079553257,0
100722,0.2772276634648147,0
100723,0.5773941532755631,1
100724,0.1264166303930463,0
100725,0.11940584955143,0
100726,0.7991899734736899,1
100727,0.4636594510744009,0
100728,0.4061270159065578,0
100729,0.4930652297335878,1
100730,0.3438128062568633,0
100731,0.2592807849740565,0
100732,0.6341809148666802,1
100733,0.1620683313790143,0
100734,0.2633007701954206,0
100735,0.1819698498540023,0
100736,0.6089562496386864,1
100737,0.7187334302198705,1
100738,0.2887696750250613,0
100739,0.7024537201812735,1
100740,0.2504571753898633,0
100741,0.405646218511498,0
100742,0.2497719955706265,0
100743,0.3571845690528111,0
100744,0.574090240085939,1
100745,0.1013274038571267,0
100746,0.3241178689380042,0
100747,0.0476915620984481,0
100748,0.335359508222285,0
100749,0.0724092455849821,0
100750,0.0729432662273282,0
100751,0.5122980012417664,1
100752,0.1861189660328731,0
100753,0.391484717425508,0
100754,0.35278220036424,0
100755,0.2404992772516585,0
100756,0.4786815047566298,0
100757,0.2600982700778277,0
100758,0.247722490397014,0
100759,0.3756373321795602,0
100760,0.3325391796520264,0
100761,0.7234056596115807,1
100762,0.5677088165282971,1
100763,0.1862376637917875,0
100764,0.05622542091353,0
100765,0.6185537267889218,1
100766,0.3345018985063019,0
100767,0.3590993607203542,0
100768,0.4078132478734915,0
100769,0.0796757470710352,0
100770,0.4452441498825853,0
100771,0.3312361666971206,0
100772,0.1697441716967201,0
100773,0.289132661451747,0
100774,0.3816101518253883,0
100775,0.5691730137941662,1
100776,0.6807087929642048,1
100777,0.2601017909112905,0
100778,0.1899577674537955,0
100779,0.560690460675839,1
100780,0.1525931080996997,0
100781,0.7101030942063347,1
100782,0.3923226122189566,0
100783,0.3998607035911313,0
100784,0.2161415331296234,0
100785,0.1440010242597488,0
100786,0.6473512162496026,1
100787,0.2191872058442372,0
100788,0.4576964507214932,0
100789,0.2971074968922002,0
100790,0.5400415943131798,1
100791,0.3677544964698256,0
100792,0.1341153081914651,0
100793,0.353031650212732,0
100794,0.4491212008947789,0
100795,0.1445578671754504,0
100796,0.5205887228904192,1
100797,0.5302927381127382,1
100798,0.0917226644460379,0
100799,0.4887042731770465,0
100800,0.1152794037143313,0
100801,0.2980112725515724,0
100802,0.6929548385899296,1
100803,0.1799936621934899,0
100804,0.2498642477046671,0
100805,0.1133370457492723,0
100806,0.2007920102075878,0
100807,0.1654161727851522,0
100808,0.5303238790976907,1
100809,0.4515363045208985,0
100810,0.0845883605222982,0
100811,0.3669663015777727,0
100812,0.2273904485353716,0
100813,0.1854190770879286,0
100814,0.1892868159220702,0
100815,0.2719481353832081,0
100816,0.1749882478381697,0
100817,0.2106201004406001,0
100818,0.2635857888205204,0
100819,0.3831596365271623,0
100820,0.0838643589418981,0
100821,0.2803052212617382,0
100822,0.3144583064311113,0
100823,0.4555797004710776,0
100824,0.2304124828689739,0
100825,0.2777332270189868,0
100826,0.362994815995156,0
100827,0.4770871358157366,0
100828,0.2618464280962519,0
100829,0.4821518506546786,0
100830,0.2559164795277861,0
100831,0.1892154664161989,0
100832,0.1812986145752965,0
100833,0.3550200703344461,0
100834,0.4430906362788887,0
100835,0.2114295966543447,0
100836,0.4306190674407424,0
100837,0.2188532521768229,0
100838,0.1369590836441414,0
100839,0.2620251589575666,0
100840,0.086227955572319,0
100841,0.8178531354834778,1
100842,0.7480957078298015,1
100843,0.5271124387257852,1
100844,0.5346964526303781,1
100845,0.2430139116550052,0
100846,0.6111456100086252,1
100847,0.0361861481697238,0
100848,0.1156890090378146,0
100849,0.1655524342565676,0
100850,0.1334298403144364,0
100851,0.2841596141000091,0
100852,0.4015346345432051,0
100853,0.7838954426590159,1
100854,0.4321558001016402,0
100855,0.5933473080616478,1
100856,0.4149966615217266,0
100857,0.3911068702363648,0
100858,0.6130152774542484,1
100859,0.3728363978265229,0
100860,0.3451142362235863,0
100861,0.3051788897751126,0
100862,0.7821505264906532,1
100863,0.3289073964030723,0
100864,0.3092219552616125,0
100865,0.2161077232680182,0
100866,0.2724275441474941,0
100867,0.6956995721909033,1
100868,0.1639905520558641,0
100869,0.4294701232087448,0
100870,0.1275825140985215,0
100871,0.0740987466686613,0
100872,0.1733132096778809,0
100873,0.1245638942952025,0
100874,0.7289017792930764,1
100875,0.4766661663559915,0
100876,0.4247898323402902,0
100877,0.1442335013220005,0
100878,0.4779605103933164,0
100879,0.7172458212895879,1
100880,0.2021863674265521,0
100881,0.3736475925353346,0
100882,0.5599821294219016,1
100883,0.2332916669204143,0
100884,0.3611582917429488,0
100885,0.2995644811665884,0
100886,0.4670556765012469,0
100887,0.2650661879156508,0
100888,0.4069185737507914,0
100889,0.2238185466618812,0
100890,0.3264199781857694,0
100891,0.5280888118475848,1
100892,0.0967871087353769,0
100893,0.2472063774766245,0
100894,0.38120566223647,0
100895,0.7486091738749127,1
100896,0.1821729212251927,0
100897,0.5254204033911372,1
100898,0.3157764999192505,0
100899,0.1588466010835933,0
100900,0.8720064217166928,1
100901,0.3656513611004156,0
100902,0.4352443975071075,0
100903,0.2114546366114608,0
100904,0.2137331946345585,0
100905,0.3489116060539231,0
100906,0.330350653016732,0
100907,0.4282384909629145,0
100908,0.5702938422732515,1
100909,0.2752960551910102,0
100910,0.676324586774837,1
100911,0.1435178024012312,0
100912,0.5426747955317962,1
100913,0.3153711851128637,0
100914,0.8350998592510377,1
100915,0.4449983628973436,0
100916,0.4865526426082137,0
100917,0.1534706998164026,0
100918,0.6549395031209031,1
100919,0.8456509203970468,1
100920,0.130099786225702,0
100921,0.3376908213957801,0
100922,0.2869099862025042,0
100923,0.4809764601564539,0
100924,0.2428827272873806,0
100925,0.0896789088473742,0
100926,0.0702962646213562,0
100927,0.7063979373437439,1
100928,0.268397040263898,0
100929,0.0790791693499124,0
100930,0.1678921193152453,0
100931,0.659957549878092,1
100932,0.499384967169055,1
100933,0.3223203904525638,0
100934,0.2907522385197809,0
100935,0.5559639159860043,1
100936,0.3142258019448464,0
100937,0.5559103045403017,1
100938,0.6419164021414969,1
100939,0.1452812570500102,0
100940,0.5161816750065249,1
100941,0.7710751133326206,1
100942,0.1500389571369982,0
100943,0.2189635012216046,0
100944,0.1637243138848521,0
100945,0.7943881591451258,1
100946,0.816169481012443,1
100947,0.4204265428178684,0
100948,0.7673043275368707,1
100949,0.3247156074092274,0
100950,0.3366293547696406,0
100951,0.2808399057709973,0
100952,0.5188115978339095,1
100953,0.461670865794218,0
100954,0.3264400599800549,0
100955,0.3167443002918719,0
100956,0.6314065538799809,1
100957,0.0535797522482821,0
100958,0.6414321504273259,1
100959,0.2412889650782724,0
100960,0.6613230828313954,1
100961,0.3044739434960901,0
100962,0.1637306196432206,0
100963,0.104115686153268,0
100964,0.313447835155855,0
100965,0.3709089882265705,0
100966,0.3320395459315928,0
100967,0.7656749382807347,1
100968,0.2009041892324771,0
100969,0.1433099338702896,0
100970,0.8136493462448801,1
100971,0.1191226326393894,0
100972,0.1005563709743405,0
100973,0.4814992429272162,0
100974,0.4656518990439416,0
100975,0.145784565597948,0
100976,0.4711149528455952,0
100977,0.1883362102189454,0
100978,0.264226220481186,0
100979,0.2583089554849684,0
100980,0.2924458976150588,0
100981,0.4233145377058355,0
100982,0.8929346028853009,1
100983,0.4733424745447291,0
100984,0.7099356983834859,1
100985,0.4363484424453994,0
100986,0.6490665353371142,1
100987,0.8520590869171596,1
100988,0.424183179207531,0
100989,0.3973057635893654,0
100990,0.3483778152547104,0
100991,0.1910411783361956,0
100992,0.2786839659822246,0
100993,0.2882721532019709,0
100994,0.9137392337587306,1
100995,0.2892910080493601,0
100996,0.3366454117529888,0
100997,0.4177229978097643,0
100998,0.9232004673574092,1
100999,0.2843152197925264,0
101000,0.6060647761054276,1
101001,0.3016299262084786,0
101002,0.8145454268253329,1
101003,0.227752690685334,0
101004,0.5861972104927213,1
