customer_id,probability_score,prediction
100475,0.4561521649820338,1
100476,0.1928704218913646,0
100477,0.1896412430638521,0
100478,0.211701707458363,0
100479,0.463053738781233,1
100480,0.5219007420050426,1
100481,0.6770903995395499,1
100482,0.6593846062457609,1
100483,0.251705850121206,0
100484,0.5306959914099328,1
100485,0.2598934579380902,0
100486,0.242999271480985,0
100487,0.6534407527963803,1
100488,0.403129848080029,0
100489,0.7120893084158707,1
100490,0.1177578739845206,0
100491,0.2464735950929718,0
100492,0.2696583411849481,0
100493,0.4550818789248276,1
100494,0.1108845539379231,0
100495,0.6897076709277281,1
100496,0.5200146272904105,1
100497,0.6432794462216885,1
100498,0.2799705822848544,0
100499,0.2572291937957894,0
100500,0.1647651726963461,0
100501,0.5597107162011176,1
100502,0.4612223050913491,1
100503,0.1804797854650864,0
100504,0.2772693367430927,0
100505,0.4047641490281731,0
100506,0.2277641079917019,0
100507,0.1055310881309193,0
100508,0.2720827790391141,0
100509,0.3190470378023207,0
100510,0.075512164529441,0
100511,0.1425819208577689,0
100512,0.2496222417031702,0
100513,0.3986293124503455,0
100514,0.1365613656188857,0
100515,0.7805968720656671,1
100516,0.2349783079823017,0
100517,0.7302889743826915,1
100518,0.4785001999602158,1
100519,0.227168904673338,0
100520,0.3788509368623874,0
100521,0.2916930332066272,0
100522,0.5306834136449183,1
100523,0.0694973279071794,0
100524,0.6789603688056016,1
100525,0.6323700584567001,1
100526,0.2133278627192116,0
100527,0.1755834863251634,0
100528,0.3781728466091721,0
100529,0.3523999348254695,0
100530,0.1696894848478785,0
100531,0.3767197556810176,0
100532,0.1368793616128258,0
100533,0.1484372538173076,0
100534,0.0912788036905492,0
100535,0.5005495337791166,1
100536,0.1024478314899492,0
100537,0.2791241609698124,0
100538,0.601244609435857,1
100539,0.1938381225024801,0
100540,0.5026879799325578,1
100541,0.6155426671817618,1
100542,0.3358608274155359,0
100543,0.4799089822986836,1
100544,0.1926197095322523,0
100545,0.1868201379682394,0
100546,0.3493444670896034,0
100547,0.272014417759739,0
100548,0.4901792212075239,1
100549,0.287254915066914,0
100550,0.4544225347616358,1
100551,0.3255942637924649,0
100552,0.1127943760064523,0
100553,0.4238795058336517,0
100554,0.1260325669788503,0
100555,0.2952637073266063,0
100556,0.2308129670940435,0
100557,0.4249202442899161,0
100558,0.3223855399245214,0
100559,0.4691973877082271,1
100560,0.1463651842285205,0
100561,0.4061190000387567,0
100562,0.1560007288241277,0
100563,0.5831692166503257,1
100564,0.2598438888643008,0
100565,0.7778344596720389,1
100566,0.0883719608062926,0
100567,0.6469142744342206,1
100568,0.693777137036121,1
100569,0.7719330623180604,1
100570,0.5206489441828317,1
100571,0.347052553242492,0
100572,0.1967503815172009,0
100573,0.4670541348239584,1
100574,0.209464066006337,0
100575,0.5673746783743288,1
100576,0.4086149328276951,0
100577,0.2952541882146605,0
100578,0.7869621024240212,1
100579,0.4573435957837553,1
100580,0.2509099341661761,0
100581,0.1044941163042814,0
100582,0.5797493982446145,1
100583,0.8221571315653708,1
100584,0.3714892238007566,0
100585,0.2069402075045883,0
100586,0.286075197249209,0
100587,0.2184312012792178,0
100588,0.32980380351168,0
100589,0.1779328230441271,0
100590,0.0784407440048741,0
100591,0.0826764093286674,0
100592,0.2812053705275561,0
100593,0.1482798698392771,0
100594,0.3295035023004488,0
100595,0.2907660156568366,0
100596,0.6587569710298229,1
100597,0.4771720313852099,1
100598,0.5796760391039735,1
100599,0.1431487526768262,0
100600,0.1114338943230583,0
100601,0.3349784994634827,0
100602,0.137646378660411,0
100603,0.8092382686049053,1
100604,0.8124599430116672,1
100605,0.4150921810533153,0
100606,0.3047258110595959,0
100607,0.1688520745536148,0
100608,0.2277415755664499,0
100609,0.1450468415337929,0
100610,0.2356127808801145,0
100611,0.2977552882014214,0
100612,0.2743678326680818,0
100613,0.8025385535437609,1
100614,0.2573723386839857,0
100615,0.1085794229482197,0
100616,0.2073369891330711,0
100617,0.4071704483065052,0
100618,0.1424836611815165,0
100619,0.7632702575979011,1
100620,0.2723596404242586,0
100621,0.5394088563504008,1
100622,0.7400740974559425,1
100623,0.5859939879194063,1
100624,0.4672205551510912,1
100625,0.2421988582167489,0
100626,0.400709133574758,0
100627,0.2199307770927709,0
100628,0.1034861836329605,0
100629,0.3927071961523479,0
100630,0.2531383381443448,0
100631,0.3326233784811976,0
100632,0.6100650872697917,1
100633,0.1907872281810461,0
100634,0.1713727960207641,0
100635,0.0848318662386411,0
100636,0.1965732088914117,0
100637,0.6082759460856211,1
100638,0.3425383913276787,0
100639,0.4872125655474127,1
100640,0.0957640099907055,0
100641,0.1641935285776282,0
100642,0.2134595123382882,0
100643,0.2246826931137301,0
100644,0.3106958948482823,0
100645,0.5372601499230532,1
100646,0.0740283203479105,0
100647,0.2440212871150712,0
100648,0.0717162230534302,0
100649,0.3984966987483133,0
100650,0.1232613611598173,0
100651,0.0701133630682095,0
100652,0.2057821746056551,0
100653,0.1993242123933868,0
100654,0.6271144341373966,1
100655,0.1219992845043824,0
100656,0.2257363117726677,0
100657,0.2759395899188277,0
100658,0.3580314208151925,0
100659,0.4566180270806261,1
100660,0.3533692858696812,0
100661,0.391783920574418,0
100662,0.7097207590674139,1
100663,0.3628078007939092,0
100664,0.3570035260452101,0
100665,0.0660212573985875,0
100666,0.4042586505018686,0
100667,0.1468459481861638,0
100668,0.2098508427688676,0
100669,0.1481896553196756,0
100670,0.1607442133353164,0
100671,0.2940888218874916,0
100672,0.4835873169800382,1
100673,0.0788636888867444,0
100674,0.5515561835286953,1
100675,0.2000687535646605,0
100676,0.796946828346423,1
100677,0.5051051409535502,1
100678,0.3911372354690337,0
100679,0.4281166705060062,0
100680,0.4934750597445584,1
100681,0.6645932752963171,1
100682,0.4228149955902394,0
100683,0.3681953489250831,0
100684,0.2685512624435634,0
100685,0.3854926826737999,0
100686,0.4471106355246883,0
100687,0.5887699532068005,1
100688,0.4626138597142822,1
100689,0.561056634492873,1
100690,0.3906677074233887,0
100691,0.2685842999440079,0
100692,0.2515404154528051,0
100693,0.1129437827671786,0
100694,0.4771706855120269,1
100695,0.2841955483418322,0
100696,0.5791105636073925,1
100697,0.2412548865507006,0
100698,0.3075117527257299,0
100699,0.7089159657833918,1
100700,0.6886075467891077,1
100701,0.5811522115517371,1
100702,0.6207065201068456,1
100703,0.1367285273512715,0
100704,0.4159012322397751,0
100705,0.2297716274802595,0
100706,0.1314046073825781,0
100707,0.3940797366293574,0
100708,0.7492237220962801,1
100709,0.2096582507261888,0
100710,0.4090947130317969,0
100711,0.5143754673772039,1
100712,0.4333627503523258,0
100713,0.2820928707621054,0
100714,0.2184446496041364,0
100715,0.2056134876620687,0
100716,0.4162724162359468,0
100717,0.1217719778400733,0
100718,0.1608994664180262,0
100719,0.7534031913314845,1
100720,0.2863547771087499,0
100721,0.4168449244505227,0
100722,0.217907343751101,0
100723,0.60934515179242,1
100724,0.1545264430401368,0
100725,0.1176809044440228,0
100726,0.7933564045916145,1
100727,0.4489278053465064,0
100728,0.4019562789669793,0
100729,0.4761585872278921,1
100730,0.2728671369376617,0
100731,0.2600880225378357,0
100732,0.5924357674217535,1
100733,0.2012475645920887,0
100734,0.2600901349763591,0
100735,0.1847553622225269,0
100736,0.6245710602768967,1
100737,0.6307484875889473,1
100738,0.2697502145885408,0
100739,0.6491609828031351,1
100740,0.2499323909507811,0
100741,0.4242000279400101,0
100742,0.2687901436389572,0
100743,0.3513678220592404,0
100744,0.5963174623270191,1
100745,0.0913057048478584,0
100746,0.3526700302293923,0
100747,0.0653471534523073,0
100748,0.3025144251253723,0
100749,0.0950961283529441,0
100750,0.0781192961137436,0
100751,0.4882964062531806,1
100752,0.2035640917343593,0
100753,0.3775630334574998,0
100754,0.3399315576954099,0
100755,0.2830457942263994,0
100756,0.5052058553712574,1
100757,0.1954759828099041,0
100758,0.2539704672979,0
100759,0.3632563382417263,0
100760,0.3639556225911099,0
100761,0.6852374099275609,1
100762,0.5977960468888742,1
100763,0.1777758974704148,0
100764,0.0507984833763529,0
100765,0.6242138019719325,1
100766,0.3069594335024944,0
100767,0.3133475370565122,0
100768,0.4264503182496295,0
100769,0.0922147509036503,0
100770,0.4865014731615459,1
100771,0.2780144723931954,0
100772,0.1432685558429532,0
100773,0.2767210634175894,0
100774,0.2944314128508601,0
100775,0.5864973635890769,1
100776,0.6054967438303539,1
100777,0.2784453727668299,0
100778,0.198962357433468,0
100779,0.606268001765674,1
100780,0.1051257246701749,0
100781,0.7154843852997914,1
100782,0.3202841380773834,0
100783,0.3925688993371853,0
100784,0.2009898668039493,0
100785,0.1690813784259909,0
100786,0.6651569864834913,1
100787,0.2007057766309697,0
100788,0.4062168809518507,0
100789,0.3566969303662029,0
100790,0.5338205512157379,1
100791,0.3271461302093321,0
100792,0.1092137860911096,0
100793,0.3379166864876396,0
100794,0.4776331018462061,1
100795,0.1056873574238217,0
100796,0.5309965881424732,1
100797,0.5275823616393582,1
100798,0.0844002522854746,0
100799,0.4705767029244393,1
100800,0.0980665672901842,0
100801,0.2724834534771198,0
100802,0.6447270713581505,1
100803,0.1632759521891034,0
100804,0.2384533854351684,0
100805,0.1159270060896195,0
100806,0.1827428575432703,0
100807,0.1338312511475165,0
100808,0.4747009405682981,1
100809,0.4382025482344122,0
100810,0.0954723064890038,0
100811,0.3793421569699428,0
100812,0.2038022183474752,0
100813,0.1637537910526555,0
100814,0.1814579751821111,0
100815,0.2159044938787273,0
100816,0.1645254275638857,0
100817,0.2463010210450629,0
100818,0.2512320545287461,0
100819,0.372289460263869,0
100820,0.1491981897273633,0
100821,0.3648779605247356,0
100822,0.2919369502681328,0
100823,0.4302567081498717,0
100824,0.2012720244318186,0
100825,0.3047781239759504,0
100826,0.3689565664567111,0
100827,0.4829087551652374,1
100828,0.2448194870496596,0
100829,0.4730969573632827,1
100830,0.266933611178579,0
100831,0.1784591594482835,0
100832,0.1791546747676859,0
100833,0.3676919353812379,0
100834,0.4054733508886117,0
100835,0.2166367467440308,0
100836,0.3926727443043845,0
100837,0.2173904498071624,0
100838,0.1398041737446979,0
100839,0.2919313841175471,0
100840,0.0795900956317273,0
100841,0.7810193466815909,1
100842,0.7210871418347491,1
100843,0.4974892208470935,1
100844,0.4621408905027234,1
100845,0.2611404436037104,0
100846,0.6267051170383057,1
100847,0.0467993803144177,0
100848,0.1269787615713787,0
100849,0.1718224013376615,0
100850,0.1208802209708129,0
100851,0.2524188204946346,0
100852,0.431735728681866,0
100853,0.8012042658531915,1
100854,0.3776554059545322,0
100855,0.5301588670510118,1
100856,0.4034245611248204,0
100857,0.3792051196638896,0
100858,0.4783217966933814,1
100859,0.4229960734035294,0
100860,0.3957623419711525,0
100861,0.2939664544516082,0
100862,0.6957002764001536,1
100863,0.3275168995998511,0
100864,0.2947606825243495,0
100865,0.2198943427362401,0
100866,0.2895969855739788,0
100867,0.6529032649980058,1
100868,0.180235726702057,0
100869,0.3797508958565794,0
100870,0.1251393771766484,0
100871,0.0956431721036913,0
100872,0.1793237208598084,0
100873,0.1569936915885769,0
100874,0.7105369942330356,1
100875,0.5160525101531795,1
100876,0.3980254796146646,0
100877,0.1296267876026727,0
100878,0.4890420345043772,1
100879,0.702544289208924,1
100880,0.2261375682211877,0
100881,0.4161181105623234,0
100882,0.577638605072237,1
100883,0.24938116601154,0
100884,0.3648482378401141,0
100885,0.2809818233427038,0
100886,0.4919995833045761,1
100887,0.3042408823850005,0
100888,0.4207257783094082,0
100889,0.2012240459277158,0
100890,0.3572326818305823,0
100891,0.4769935311592873,1
100892,0.0828167895731927,0
100893,0.2266221211694907,0
100894,0.4689673957470099,1
100895,0.7327549012110384,1
100896,0.1594595323394701,0
100897,0.5702263689223265,1
100898,0.3324492736832742,0
100899,0.1707750492976629,0
100900,0.8275481981955316,1
100901,0.3282213179275665,0
100902,0.3723287660575571,0
100903,0.2119476913112712,0
100904,0.209991447962188,0
100905,0.3394123899833884,0
100906,0.298231622134366,0
100907,0.4139755900605107,0
100908,0.5280070929975551,1
100909,0.2334075010956883,0
100910,0.6062090525379167,1
100911,0.1469279271456466,0
100912,0.5072949358547922,1
100913,0.2813469601344858,0
100914,0.8031417239197609,1
100915,0.4402108502994339,0
100916,0.4979812585517318,1
100917,0.1396518696794963,0
100918,0.6747966482790894,1
100919,0.8557814712509872,1
100920,0.1358157514246621,0
100921,0.3505657783762707,0
100922,0.2672609818480815,0
100923,0.4806559235674146,1
100924,0.2755961219480783,0
100925,0.0905365293582978,0
100926,0.0887669488513691,0
100927,0.7135807486409425,1
100928,0.3018289144032037,0
100929,0.0610292188787879,0
100930,0.1270756451601603,0
100931,0.7144689831259032,1
100932,0.478062649068485,1
100933,0.3254376552440434,0
100934,0.3982866740397873,0
100935,0.5007419093090555,1
100936,0.3092110459285662,0
100937,0.5559887519165054,1
100938,0.6011045557001798,1
100939,0.1353011962246202,0
100940,0.5132025788198572,1
100941,0.7954697269514904,1
100942,0.1256128960248043,0
100943,0.2053445156030882,0
100944,0.2029089333758863,0
100945,0.760146766931159,1
100946,0.7892074093186955,1
100947,0.4339743049245266,0
100948,0.7326368395825237,1
100949,0.3285403654249513,0
100950,0.3369623888702804,0
100951,0.2763289163983708,0
100952,0.471307697780776,1
100953,0.5023813491549325,1
100954,0.3387637807853597,0
100955,0.3245998666233882,0
100956,0.6719572253007762,1
100957,0.0820736996904276,0
100958,0.6411101648909917,1
100959,0.2840478527876992,0
100960,0.5816816895044306,1
100961,0.3334711344874023,0
100962,0.1582486416386036,0
100963,0.0793992971352732,0
100964,0.2945300745299873,0
100965,0.4147285547660761,0
100966,0.4103660112428198,0
100967,0.763725673714872,1
100968,0.2325445488253087,0
100969,0.1301590351358685,0
100970,0.8023100308428088,1
100971,0.1142363400650701,0
100972,0.0807030599234912,0
100973,0.4522077808245863,1
100974,0.448827395974851,0
100975,0.1374328697932522,0
100976,0.5469892431539687,1
100977,0.2023883408358455,0
100978,0.2731245311476032,0
100979,0.2331614295912331,0
100980,0.2957948549719902,0
100981,0.4910047849372009,1
100982,0.8762831554799366,1
100983,0.4859857797889074,1
100984,0.7438407571971862,1
100985,0.5169179845679327,1
100986,0.5346470194454402,1
100987,0.8078553810535203,1
100988,0.3695385491400595,0
100989,0.3797056127289746,0
100990,0.3214426115898537,0
100991,0.1632656598659734,0
100992,0.2812366477728332,0
100993,0.2319842404456148,0
100994,0.8785138271787734,1
100995,0.2969124302030665,0
100996,0.3069113471503644,0
100997,0.4727349619206265,1
100998,0.9174175427761628,1
100999,0.2716047407070979,0
101000,0.5993708078509333,1
101001,0.3807191435701382,0
101002,0.7555014687769479,1
